Coronary Heart Disease,Current Asthma,Diabetes,Mental Health,Obesity,Sleep <7 hours,TractFIPS
6.3,9.0,9.2,11.4,32.2,33.8,55009021302
7.5,8.9,10.2,11.7,32.7,34.3,55009000600
6.1,10.0,9.4,14.5,35.2,37.4,55009000700
5.6,10.9,10.2,17.2,38.9,40.3,55009001200
5.7,10.1,9.3,15.4,35.5,36.9,55009001702
5.9,9.5,9.5,13.5,36.1,36.7,55009001000
6.1,10.5,11.1,16.6,38.8,39.6,55009001100
5.9,8.7,8.4,11.0,30.6,33.6,55009001801
7.2,8.7,9.7,10.7,31.1,32.9,55009000402
5.0,9.1,8.2,11.3,32.5,34.5,55009940002
6.3,10.6,10.8,17.6,39.3,39.5,55009001701
6.1,10.6,8.5,12.8,25.5,30.0,50007000100
7.1,9.5,10.4,12.7,33.9,35.6,55009000302
4.9,9.7,8.0,13.6,33.5,37.2,55009000500
6.5,9.2,9.7,11.5,33.1,34.4,55009940004
6.5,10.3,11.4,16.4,39.9,39.6,55009000900
6.3,9.6,9.8,12.1,33.1,34.6,55009940003
8.7,10.1,12.3,14.5,35.8,36.7,55009000401
6.6,9.6,9.6,13.3,34.2,36.1,55009000200
9.5,10.4,13.3,14.8,36.6,36.8,55009000303
8.4,8.3,11.7,9.6,32.1,32.6,55009020100
3.3,9.4,5.0,12.1,25.5,32.2,55009001802
5.7,10.2,9.7,15.4,36.0,39.0,55009000100
6.6,7.4,7.8,7.6,21.2,25.3,27053025805
4.6,7.7,6.5,7.9,21.1,26.1,27053025907
5.1,7.3,6.7,7.7,21.5,26.0,27053025802
5.9,8.1,8.1,9.7,24.4,28.7,27053025803
4.6,7.6,6.3,8.5,21.7,27.6,27053025801
6.9,7.3,8.2,7.7,21.7,26.0,27053025301
6.3,8.1,8.6,10.0,24.8,29.9,27053025302
6.1,7.7,8.0,7.8,22.1,25.5,27053025903
5.6,7.6,7.3,8.0,21.6,26.3,27053025701
4.0,7.7,5.9,8.3,21.3,27.0,27053025906
7.0,7.7,8.5,8.5,22.7,26.8,27053025702
5.8,8.1,7.8,9.8,23.8,29.3,27053025403
6.0,8.2,8.3,10.2,25.2,30.1,27053025205
6.4,8.1,8.5,10.0,24.4,29.6,27053125500
6.4,7.5,8.5,8.4,22.6,26.9,27053025601
4.3,7.9,6.4,9.8,23.9,30.1,27053025100
7.2,6.8,8.0,6.1,19.0,22.8,27053025905
5.5,7.4,7.1,8.1,21.5,26.7,27053025605
5.8,8.1,8.0,10.1,24.5,30.0,27053025401
5.8,7.5,7.6,8.1,22.1,26.5,27053025603
4.7,8.7,7.9,11.4,27.2,32.8,27053025201
7.1,9.9,9.3,11.6,31.2,29.7,41047002800
5.9,9.7,8.1,11.4,30.1,30.1,41047002304
4.8,9.8,6.9,12.2,30.8,31.1,41047002301
6.0,10.2,8.5,13.1,32.5,31.5,41047002303
6.1,10.1,8.4,13.0,32.0,31.4,41047002000
6.9,10.4,9.3,13.3,32.7,31.2,41047002102
6.0,9.6,8.3,14.6,34.7,33.7,41047001803
5.8,9.6,7.9,11.0,29.8,29.1,41047002202
4.4,8.8,7.2,10.6,26.6,30.6,27053012003
4.3,7.7,5.9,8.6,22.3,27.4,27053012001
3.8,7.3,5.5,7.6,21.7,26.7,27053011704
6.5,8.6,9.5,10.9,32.0,30.3,27123037602
4.1,7.5,5.7,8.5,22.6,28.1,27053012102
3.9,8.4,6.5,10.9,27.0,31.5,27053012101
6.7,10.3,8.5,13.4,31.5,30.9,41047002101
6.0,9.1,8.0,9.5,28.3,27.7,41047002400
6.9,10.3,9.2,13.2,32.9,31.0,41047001100
4.6,7.3,6.3,7.8,24.9,25.6,27123037601
4.1,7.3,5.6,7.2,20.8,25.7,27053111500
3.8,7.1,5.4,7.0,20.9,25.2,27053111300
3.8,7.1,5.5,6.9,20.9,25.1,27053111400
8.0,11.4,11.2,17.0,37.8,34.3,41047001000
6.0,9.1,8.0,9.8,29.1,28.0,41047002201
3.7,7.6,5.3,8.2,21.5,26.7,27053011800
3.6,7.4,5.3,7.8,21.8,26.4,27053011703
3.6,7.4,5.5,7.4,21.7,26.4,27053111600
4.7,7.8,6.4,9.0,23.3,28.1,27053011998
4.1,11.0,7.4,16.5,35.7,35.0,41047001802
3.3,7.1,4.8,7.1,20.5,25.6,27053111200
4.8,7.5,7.2,8.1,27.2,26.3,27123037500
3.5,7.0,5.0,6.6,20.1,24.7,27053010600
5.5,8.1,8.0,10.0,29.2,28.0,27123036700
3.6,7.3,5.4,7.7,21.4,26.6,27053111100
3.7,7.3,5.2,7.4,21.0,25.6,27053010700
3.2,7.7,5.0,8.4,22.3,27.5,27053110800
3.6,7.7,5.5,8.6,22.7,27.9,27053011000
3.8,8.1,6.9,8.9,25.0,29.9,27053110900
5.8,7.2,6.9,7.6,21.7,25.8,27053110500
4.3,11.4,6.8,17.2,33.5,34.6,41047001801
6.2,10.2,8.7,12.7,32.5,30.7,41047001200
4.4,7.2,6.3,7.3,24.6,24.4,27123036600
5.1,9.7,7.2,11.4,29.9,29.5,41047001300
5.4,9.1,10.1,13.8,36.7,33.0,27123037200
4.1,7.8,6.7,9.6,29.2,28.2,27123037000
4.6,8.5,8.2,10.5,31.2,31.6,27123037403
3.8,7.4,5.5,7.5,21.4,26.0,27053109800
3.6,7.3,5.5,7.8,24.9,25.3,27123036500
3.7,7.4,5.7,7.9,25.5,25.3,27123036400
3.4,8.0,5.0,8.5,22.4,24.3,27123036300
4.4,8.2,7.0,10.9,30.3,29.4,27123036800
3.1,7.4,4.9,7.9,21.7,26.9,27053109900
3.8,7.9,5.7,9.2,23.2,28.1,27053110200
6.2,8.2,9.2,10.5,30.8,29.1,27123036900
4.5,8.6,7.1,11.0,26.9,30.4,27053110400
3.4,7.9,5.4,9.2,23.2,29.2,27053110100
4.5,9.6,9.7,12.8,32.2,35.4,27053110000
6.2,11.9,9.6,18.5,37.3,34.8,41047000900
3.6,8.3,6.4,10.0,26.2,30.5,27053009600
7.7,9.0,11.9,12.5,34.0,30.8,27123037100
4.0,9.1,8.1,12.8,31.0,33.8,27053009500
5.8,8.8,12.7,13.4,35.6,35.3,27123036100
4.3,8.4,6.9,10.1,28.5,28.2,27123036000
3.5,7.1,5.4,7.2,24.3,24.2,27123035700
3.8,8.7,6.6,11.2,26.7,30.9,27053109700
3.9,7.0,5.6,6.9,23.1,23.5,27123043000
2.9,8.6,4.5,11.1,23.5,26.7,27123035100
2.8,7.7,4.8,9.5,23.6,29.1,27053109300
4.2,9.3,9.1,12.9,31.5,35.3,27053109400
4.2,7.6,6.0,7.9,22.1,26.3,27053109000
3.9,7.4,4.8,8.0,19.4,26.2,27053109200
3.5,7.5,4.8,8.1,20.3,26.0,27053109100
5.1,8.6,7.8,11.0,26.8,30.7,27053108700
3.4,7.6,5.3,8.5,25.0,25.5,27123035200
6.8,10.4,10.3,16.9,39.9,36.3,41047000701
3.8,7.8,5.8,8.9,23.0,28.1,27053108900
2.3,8.4,3.5,11.0,21.5,25.3,27123034900
6.2,8.1,10.3,10.5,33.5,30.5,27123035900
3.3,7.6,5.6,8.6,26.5,26.6,27123035300
3.7,7.5,5.7,8.5,25.5,25.6,27123035800
5.7,9.5,8.1,11.4,30.9,32.0,41053005201
4.8,11.0,6.7,15.1,28.9,30.6,41047000200
4.6,8.7,7.4,10.8,26.6,30.9,27053108800
2.9,7.7,5.2,8.6,25.9,26.7,27123042900
6.1,10.8,9.5,15.3,36.2,34.1,41047001703
3.7,8.7,6.7,12.2,27.8,32.2,27053108600
3.3,7.4,5.2,8.0,24.3,24.8,27123035000
3.5,9.1,6.7,13.0,29.1,32.8,27053008500
2.2,7.0,3.1,7.4,17.9,25.1,27053108000
5.3,8.2,8.6,10.2,29.4,29.8,27123037402
7.5,12.7,12.2,20.5,42.5,38.9,41053005100
5.4,9.4,9.3,13.2,30.4,33.5,27053008200
2.1,7.4,3.2,8.5,19.3,26.8,27053008100
4.1,9.9,8.2,15.5,32.9,36.0,27053008300
3.6,8.7,7.2,12.6,29.8,33.8,27053008400
3.6,7.6,5.9,8.5,26.4,26.1,27123035500
4.0,7.7,6.5,10.1,29.1,28.4,27123034201
6.0,10.3,8.6,13.5,33.6,31.8,41047000600
7.1,10.6,10.2,15.1,35.5,33.9,41047001702
3.9,7.7,5.7,8.2,22.0,26.9,27053107600
7.4,11.2,10.6,17.1,37.0,34.5,41047001701
4.4,8.4,7.8,10.4,31.4,29.6,27123034000
4.5,9.2,9.6,11.5,34.1,32.6,27123033800
4.8,10.0,9.9,13.1,35.5,33.8,27123033900
2.3,8.3,4.4,11.0,24.4,30.4,27053007700
3.4,7.8,5.3,10.0,25.8,26.9,27123033300
4.7,7.8,8.1,9.3,29.7,28.5,27123034202
4.7,8.8,7.5,11.2,27.1,31.2,27053107400
5.4,9.5,9.8,14.1,35.0,33.8,27123034400
4.4,10.1,8.8,14.4,34.2,33.6,27123033400
6.8,8.3,10.7,11.8,30.9,32.0,27123034601
8.4,10.4,17.7,16.6,39.8,39.5,27123033700
4.3,10.5,9.3,16.5,33.9,37.5,27053007801
6.6,12.7,16.7,19.0,46.2,43.1,27123033600
5.5,10.2,12.9,13.0,39.0,37.3,27123033500
4.7,10.8,9.3,16.6,33.4,36.6,27053125900
3.8,9.2,7.5,13.1,30.2,34.2,27053125800
8.8,11.0,14.7,16.3,37.3,37.1,27053126000
3.0,8.8,5.8,12.8,28.8,33.4,27053107000
4.6,8.5,8.4,11.8,30.6,32.9,27123034701
4.5,8.5,8.7,12.3,32.3,33.6,27123034500
3.8,7.9,5.6,8.7,22.1,27.1,27053107500
3.4,7.0,4.5,7.0,18.9,24.5,27053106600
5.2,8.4,8.7,11.7,31.3,32.1,27123034702
6.7,10.5,15.1,16.2,37.2,38.0,27123042800
5.8,11.1,9.1,16.5,37.1,34.3,41047000300
5.4,9.3,9.6,14.0,32.0,34.0,27123034602
2.0,7.5,3.0,9.1,19.6,27.3,27053106700
4.5,7.1,5.8,6.9,19.8,24.5,27053106500
5.2,9.6,11.3,14.7,33.2,36.8,27123032500
5.6,9.6,8.3,11.5,30.8,31.7,41053005202
4.5,7.9,6.6,9.6,26.4,27.4,27123033200
3.5,8.8,5.6,12.5,25.6,31.2,27053106900
6.4,10.6,10.0,15.6,36.3,34.2,41047001604
6.2,10.8,9.9,15.9,37.7,34.4,41047000501
5.1,10.0,11.7,15.5,33.2,38.4,27123032700
2.3,8.4,3.9,11.4,23.5,30.7,27053006800
6.3,9.2,11.9,15.0,38.8,37.1,27123033000
5.2,8.9,11.1,13.1,30.9,36.3,27123032600
6.7,9.4,11.4,13.9,34.9,34.0,27123033100
6.1,9.6,10.0,11.1,28.1,31.2,27053106400
3.9,8.1,6.7,9.4,27.2,27.9,27123032200
3.4,7.6,5.9,8.7,27.0,28.0,27123032300
4.6,10.2,8.6,13.7,31.2,35.1,27053106200
7.1,11.4,14.3,16.7,38.0,38.3,27053106000
4.4,8.5,7.5,11.6,32.4,31.0,27123032000
5.5,10.5,10.8,16.8,37.3,38.5,27053005902
4.7,9.0,9.6,12.0,33.4,33.9,27123032400
2.8,8.8,5.2,11.8,27.3,29.4,27123032100
3.5,8.8,6.4,12.1,28.1,32.6,27053105700
3.3,8.1,5.1,10.5,23.8,29.5,27053105600
4.4,8.8,9.2,13.6,31.5,35.6,27123031701
8.2,9.5,10.6,10.8,30.8,30.5,41053005300
6.0,10.2,12.2,16.0,36.1,37.0,27123031500
10.6,10.1,15.1,13.9,34.3,35.2,27053005901
3.5,6.9,4.6,6.8,19.0,24.5,27053105500
5.5,10.0,11.1,15.9,37.1,36.8,27123031300
3.1,8.7,5.8,11.4,27.9,29.2,27123031900
7.0,8.5,9.6,10.8,26.9,30.1,27053105204
3.0,7.2,4.1,8.1,17.6,25.3,27053125600
5.6,10.0,11.3,16.2,36.1,36.9,27123031400
4.8,11.2,9.5,16.9,29.6,35.6,27053104800
5.3,9.2,9.7,14.2,33.6,34.9,27123031801
4.5,8.7,7.6,11.7,32.1,31.2,27123031200
5.2,9.1,10.1,14.4,32.2,35.8,27123031600
5.4,8.2,8.3,11.1,30.4,30.7,27123031802
6.1,10.0,12.3,16.1,35.5,37.3,27123031702
2.6,8.6,4.8,11.5,24.3,31.2,27053105400
7.0,12.1,11.9,20.6,43.2,37.4,41047000502
4.4,7.0,5.5,7.3,18.9,25.0,27053105201
4.0,7.1,5.7,7.1,21.1,25.5,27053105100
1.9,10.2,3.0,17.7,21.2,31.2,27053104900
6.0,11.8,9.9,18.6,39.7,36.0,41047000400
5.3,9.7,10.6,15.6,33.0,36.5,27123030900
4.1,7.8,7.6,10.4,27.2,32.3,27053104400
5.3,9.2,10.0,14.0,32.9,34.6,27123030800
5.5,9.3,10.7,14.6,33.1,35.7,27123031000
5.1,12.1,8.9,19.5,38.3,36.2,41047001602
2.0,7.8,3.7,9.4,23.3,27.2,27123030202
5.4,8.9,8.9,12.6,31.1,32.0,27123031100
4.0,7.7,6.1,9.3,23.4,30.0,27053126100
3.9,7.3,6.0,8.2,23.8,25.9,27123030100
4.5,9.5,9.3,13.0,30.5,36.2,27053104100
4.5,8.6,8.3,12.1,29.4,33.2,27123030704
5.1,10.6,8.9,15.3,34.6,35.1,41047001603
1.4,9.9,2.3,16.7,19.8,30.6,27053103900
4.2,7.5,6.4,8.1,26.0,26.0,27123030300
6.4,9.6,12.7,15.2,32.7,36.9,27123030500
4.6,7.5,6.2,8.5,25.1,25.9,27123030201
1.7,9.0,2.8,13.9,19.9,29.6,27053003800
5.2,8.1,8.2,11.1,28.9,30.8,27123030702
4.8,9.1,10.1,14.6,31.0,36.8,27123030601
2.4,7.0,4.0,7.8,21.5,27.5,27053126200
4.9,9.5,9.5,13.5,34.2,34.7,27123030400
4.5,7.6,6.3,8.3,22.1,27.3,27053026507
5.5,11.9,12.4,16.8,38.0,40.1,27053103400
3.3,8.2,4.9,10.7,21.0,28.2,27053103700
3.9,7.6,6.6,9.5,26.5,29.4,27123030602
5.8,7.6,7.6,8.2,22.9,26.6,27053026609
5.1,9.4,10.6,10.6,31.2,35.4,27053003200
5.3,11.1,12.4,15.3,35.7,40.6,27053003300
5.5,8.1,8.9,11.0,28.3,31.6,27123030703
4.0,7.1,5.7,7.4,21.0,25.9,27053103600
2.6,8.8,4.0,12.8,21.1,29.2,27053104000
5.2,10.2,8.7,14.3,34.0,34.3,41047001601
5.3,7.5,6.4,8.3,20.4,26.1,27053103000
4.5,9.8,10.5,12.0,32.4,37.1,27053002700
5.2,10.4,10.8,14.4,33.7,37.6,27053102900
5.7,8.8,8.5,12.0,28.1,31.1,27053103100
5.9,11.0,13.3,15.4,37.2,39.9,27053102800
4.5,7.4,6.3,7.6,21.6,25.9,27053026606
5.1,7.3,6.8,7.5,22.0,26.0,27053026610
7.9,10.8,16.3,13.6,36.3,37.8,27053102300
11.9,10.5,14.0,12.2,33.1,29.0,41047002502
3.8,8.9,6.4,12.2,26.4,31.7,27053102600
3.8,8.3,6.1,10.8,25.9,30.7,27053002400
5.0,10.5,10.9,15.3,33.4,39.7,27053002200
4.5,10.4,10.3,14.5,33.1,39.2,27053102100
4.1,8.6,6.5,10.9,25.4,30.2,27053102500
4.3,9.7,8.6,11.9,29.8,35.4,27053102000
4.5,7.7,6.3,8.1,21.9,26.6,27053026611
3.9,8.7,6.5,11.4,27.4,32.2,27053001700
4.8,10.6,10.4,14.7,33.2,39.0,27053101600
4.8,8.2,7.5,10.3,25.7,29.8,27053101900
5.5,10.4,10.9,14.3,32.5,38.1,27053125700
5.5,10.3,11.5,14.1,34.3,38.7,27053101300
3.5,7.5,5.2,8.7,20.3,28.5,27053026514
4.4,7.3,6.3,7.7,21.4,26.4,27053026505
5.0,9.3,7.9,13.1,29.6,33.2,27053101800
3.7,7.4,5.1,7.9,21.1,26.7,27053101200
4.9,7.6,6.8,8.2,22.4,26.8,27053026512
3.4,8.3,5.3,10.6,24.2,29.9,27053001100
5.2,10.4,10.2,14.6,33.4,37.9,27053100900
4.8,10.0,9.6,13.8,32.4,36.8,27053100800
4.1,8.8,7.4,11.2,28.7,33.1,27053100700
4.7,7.0,6.2,6.9,20.0,25.0,27053026605
5.7,8.4,7.8,10.8,25.6,30.0,27053100500
4.4,8.1,6.3,9.9,24.3,29.3,27053000601
4.4,8.3,6.7,10.5,25.4,30.3,27053026511
5.5,10.5,10.4,15.3,33.9,37.5,27053100400
4.1,7.2,5.5,8.0,21.4,26.7,27053000603
4.2,8.5,6.8,10.3,26.1,30.7,27053000300
5.6,9.2,9.6,11.6,29.6,33.5,27053100200
3.7,7.4,5.6,7.7,21.4,26.4,27053026509
4.5,7.6,6.1,8.3,21.4,27.2,27053026510
5.1,8.9,8.4,11.5,28.2,33.8,27053000102
5.0,8.5,8.0,10.6,25.8,32.6,27053000101
4.0,7.0,5.8,7.0,19.7,26.3,27053026613
2.9,7.2,4.7,7.4,20.2,26.9,27053026612
5.0,7.3,6.5,7.5,21.0,25.9,27053026508
3.4,10.0,7.5,13.8,32.3,37.6,27053026809
6.7,8.6,9.6,11.2,27.7,31.3,27053026807
4.6,10.3,10.0,14.2,34.1,38.2,27053026819
5.3,9.1,8.9,11.8,27.5,33.6,27053026818
4.5,8.2,7.6,10.4,24.7,32.2,27053026815
4.5,8.4,8.0,10.3,25.9,32.7,27053026811
3.8,8.0,6.8,9.5,23.5,32.1,27053026814
4.1,9.0,7.7,11.3,27.3,34.9,27053026810
3.9,8.2,7.1,9.5,24.8,32.1,27053026816
5.2,7.7,7.5,8.5,22.8,28.3,27053026822
4.4,7.8,7.1,8.9,22.7,30.1,27053026823
3.8,7.6,6.3,8.7,21.6,30.7,27053026812
3.1,7.4,5.3,8.4,21.4,29.8,27053026820
2.8,9.4,4.9,11.2,26.3,31.1,41067031812
4.7,8.5,6.9,8.9,19.5,27.0,41051006404
3.7,9.2,6.4,10.4,26.4,30.7,41067031813
4.6,8.5,6.9,8.7,19.5,26.8,41051006402
3.7,9.4,6.0,11.7,28.2,32.2,41067030600
4.3,9.4,6.9,11.6,22.2,30.6,41051006403
5.2,9.2,7.3,10.0,26.3,29.1,41067031004
2.8,9.3,4.2,10.6,16.2,26.4,41051006300
4.7,9.8,7.5,12.2,30.0,31.7,41067031006
3.9,8.8,6.4,9.7,25.5,30.1,41067031815
7.8,9.5,10.8,11.4,29.8,28.7,41005020800
4.6,8.9,7.0,9.8,21.0,28.2,41051006501
4.3,9.3,6.9,11.0,26.1,28.8,41005022208
3.7,8.9,6.2,9.4,25.8,29.9,41067031814
5.6,8.6,8.7,10.1,23.6,29.4,41005022206
6.2,9.4,8.5,12.3,27.7,30.1,41005020900
3.7,9.0,5.7,10.3,20.0,28.3,41051006502
7.8,9.5,9.3,10.7,27.9,28.8,41067030501
3.0,9.6,4.9,12.0,27.8,31.1,41067030502
4.2,8.7,6.3,9.5,20.2,27.5,41051006200
5.0,10.0,8.1,14.1,24.9,33.4,41051008800
6.1,10.1,8.9,12.1,30.0,31.0,41067031003
5.4,9.9,8.5,13.8,23.9,32.6,41051008902
5.6,10.3,8.7,13.6,32.6,32.6,41067031005
5.4,10.1,9.2,14.6,25.3,34.5,41051008600
4.9,8.6,7.0,9.1,19.9,26.9,41051000302
5.5,9.7,8.8,12.8,22.8,32.5,41051008901
4.3,9.3,6.6,11.1,21.6,28.9,41051006602
5.0,9.6,8.2,11.7,29.7,32.1,41067031806
5.3,8.4,7.1,8.5,19.1,26.0,41051006601
4.7,9.6,7.5,12.8,23.1,31.7,41051008700
3.4,9.0,5.3,10.1,26.2,29.1,41067030402
5.7,9.4,8.7,10.7,28.3,29.9,41067031807
5.2,9.1,8.0,10.7,20.8,29.9,41051009903
4.7,9.1,6.8,10.7,21.3,28.8,41051000200
5.3,10.3,9.3,14.9,25.1,34.5,41051000602
4.8,8.5,6.9,9.1,19.8,27.0,41051006002
5.6,9.3,7.8,9.5,27.4,27.9,41067030402
5.7,9.8,8.3,12.5,23.5,30.7,41051009907
4.5,8.8,7.8,10.5,20.2,31.4,41051009903
4.3,8.9,6.4,10.1,21.0,28.3,41051000100
5.6,9.5,7.9,11.7,22.2,29.5,41051006702
5.2,9.6,7.6,10.7,28.6,29.5,41067030401
4.0,9.4,6.4,11.7,21.9,31.2,41051010402
4.7,10.4,7.8,14.2,32.8,33.6,41067031100
5.9,8.6,7.5,9.2,19.6,26.9,41051006701
4.4,9.8,7.2,13.5,23.9,32.3,41051000501
4.6,9.6,7.2,12.2,22.9,30.7,41051010409
6.3,10.3,10.2,14.9,25.6,34.2,41051008500
7.4,10.4,10.3,13.7,32.1,32.5,41067031200
4.1,8.9,6.3,10.8,20.5,30.0,41051000402
4.2,9.0,6.2,10.4,20.3,28.5,41051000401
5.1,10.1,8.2,14.0,23.8,33.0,41051000502
5.2,9.5,7.9,11.4,22.3,29.9,41051009906
5.0,9.7,7.0,12.7,20.5,29.6,41051000301
5.4,10.5,9.6,15.7,25.9,35.2,41051000601
5.0,8.3,7.1,8.3,19.4,25.9,41051006100
4.7,9.7,7.5,12.5,23.0,31.3,41051009905
3.6,8.7,5.4,10.0,19.2,27.9,41051005900
4.9,10.5,7.5,14.6,24.4,32.3,41051010408
6.0,10.3,9.7,14.7,24.8,34.2,41051009102
4.3,8.4,6.4,8.7,19.3,26.6,41051006001
5.3,9.1,7.7,9.6,20.4,27.3,41051006801
4.7,8.5,6.9,8.6,19.6,26.2,41051006802
3.9,9.4,7.0,13.4,32.3,33.6,41067031300
6.1,10.9,10.2,16.1,26.5,34.9,41051009000
4.6,8.9,6.7,9.1,25.9,27.8,41067030300
5.3,10.6,8.3,14.8,25.2,32.7,41051009904
4.5,10.2,7.4,14.6,24.4,32.8,41051000902
3.7,9.4,6.1,12.2,22.3,31.0,41051000802
4.8,9.0,7.6,11.4,21.1,30.8,41051000702
3.0,10.6,5.5,15.3,30.4,34.5,41067031402
6.1,10.8,9.9,16.2,25.9,34.7,41051009803
8.2,10.9,11.6,15.3,26.2,32.9,41051009803
6.6,11.0,10.8,16.5,27.1,35.3,41051008400
2.9,9.3,5.4,12.2,28.3,33.3,41067032300
5.8,10.0,8.9,12.5,31.7,31.8,41067032503
7.2,10.6,11.2,15.3,26.0,34.2,41051008302
7.8,10.5,13.4,16.0,25.5,36.2,41051008301
3.5,9.5,5.7,12.4,22.5,30.6,41051001000
7.5,11.0,11.1,15.6,26.7,33.6,41051009804
8.0,10.4,10.9,14.1,25.4,31.7,41051010411
5.3,8.2,7.0,8.5,18.3,26.0,41051005800
7.1,11.7,11.5,17.9,28.7,35.9,41051009101
3.5,9.0,5.6,10.6,20.3,28.9,41051000901
3.9,8.9,6.1,10.7,20.7,29.4,41051000801
5.2,9.3,8.4,12.0,22.3,31.4,41051000701
6.4,10.2,9.1,13.8,24.9,31.8,41051010407
3.0,10.4,5.7,14.7,30.9,34.5,41067031613
6.0,10.5,9.2,14.8,26.0,32.5,41051010001
5.4,9.4,7.6,10.1,27.9,28.8,41067030200
5.4,10.2,8.2,13.5,23.5,31.8,41051010002
4.5,9.5,7.0,11.8,28.7,32.1,41067032406
4.0,8.4,5.7,9.8,18.0,27.8,41051005700
3.9,9.6,6.4,12.1,29.2,32.3,41067032502
3.2,8.6,5.0,9.4,18.7,27.8,41051001302
3.6,8.5,5.6,9.3,19.3,27.6,41051001202
3.5,8.9,5.7,11.1,20.8,29.3,41051001102
5.1,8.3,7.3,8.1,19.4,25.9,41051006900
4.9,9.7,7.9,12.7,31.2,32.5,41067032410
5.0,8.3,6.9,8.0,19.2,25.5,41051004602
3.9,8.8,6.0,9.7,20.4,27.8,41051001500
2.9,8.7,4.7,10.0,19.8,28.6,41051001400
7.7,10.8,11.6,16.2,27.9,34.5,41051009702
6.6,10.6,10.6,15.5,26.9,34.4,41051009701
7.1,11.4,10.9,17.6,29.7,35.3,41051009801
8.6,9.1,10.8,11.5,21.2,30.1,41051008201
5.9,10.7,8.8,15.6,26.0,32.8,41051010410
5.5,10.0,9.4,14.3,24.4,34.2,41051001602
3.8,9.9,5.5,13.9,18.8,30.0,41051005600
6.1,10.6,9.9,16.4,28.3,34.8,41051009702
5.6,8.8,7.8,10.0,20.0,28.3,41051001601
6.0,10.4,9.1,14.3,25.1,32.0,41051010405
2.0,8.6,3.6,9.4,22.5,29.5,41067030101
3.9,10.0,6.5,14.5,25.5,32.3,41051001101
6.7,10.8,10.5,15.8,26.7,34.4,41051009201
5.7,10.5,9.3,14.8,25.6,34.2,41051009202
6.6,11.0,10.5,17.7,38.9,36.3,41067032501
2.6,9.4,6.0,13.1,31.7,34.4,41067031606
4.4,9.9,6.9,14.2,23.0,31.5,41051005500
3.5,9.3,6.0,11.1,27.2,32.0,41067032407
7.4,11.0,11.2,16.5,27.4,34.2,41051008202
3.2,8.7,4.7,10.2,19.6,28.3,41051001301
2.7,9.3,4.3,12.1,21.2,29.9,41051001201
5.0,10.0,7.5,12.3,29.9,31.7,41067032404
8.9,10.2,13.8,15.7,30.9,34.4,41051010600
5.4,11.5,10.4,19.0,40.5,36.8,41067032409
2.6,8.5,6.1,11.8,28.5,35.1,41067031403
5.0,8.1,6.8,7.6,18.1,24.8,41051004601
4.4,9.0,6.6,10.3,20.8,28.6,41051001802
6.2,9.9,8.7,13.0,23.6,31.0,41051010100
4.1,9.0,6.0,11.6,21.2,29.4,41051005200
2.3,8.9,4.2,10.3,23.2,30.5,41067030102
5.6,11.1,9.7,17.0,28.6,35.6,41051009606
6.4,9.7,9.2,13.0,24.1,31.3,41051010303
3.2,8.2,5.6,9.4,22.6,31.4,41067031611
3.4,9.3,5.4,12.2,22.0,30.3,41051002100
2.7,8.6,4.9,9.8,24.7,31.1,41067032408
2.8,9.1,4.7,11.5,21.5,29.8,41051002000
4.4,9.9,7.4,13.3,22.4,32.2,41051001702
4.4,10.7,8.1,16.0,27.8,35.6,41051009301
6.4,10.5,9.9,15.1,27.1,33.9,41051009301
4.4,9.4,6.8,11.7,22.3,30.6,41051001801
4.3,8.4,6.5,8.3,19.6,26.3,41051001900
4.0,10.0,7.0,12.9,28.6,32.8,41067031610
2.9,8.9,4.5,10.6,19.2,28.0,41051004800
5.0,10.3,8.0,13.8,32.6,33.0,41067032604
4.0,9.2,6.7,11.7,22.2,31.2,41051001701
7.3,10.2,10.9,14.2,25.8,33.3,41051008100
6.7,10.1,10.1,13.3,24.3,32.4,41051009302
2.5,10.0,4.7,13.0,27.7,32.9,41067031609
4.3,8.7,7.1,10.7,23.1,30.2,41051005100
6.0,10.1,9.2,13.8,25.1,32.6,41051009603
6.2,10.4,8.8,13.4,32.0,32.3,41067032606
2.3,8.0,3.7,8.5,17.5,27.1,41051005000
4.0,9.2,6.2,11.5,21.0,29.2,41051004900
6.7,11.5,11.3,18.0,30.8,35.8,41051009604
2.9,8.4,4.3,9.1,18.0,27.0,41051004700
3.4,9.3,6.3,10.1,28.1,31.4,41067030102
4.0,8.7,6.4,10.0,21.0,29.0,41051002802
4.7,8.9,5.6,10.5,23.3,30.2,41067031616
5.6,8.9,7.8,10.1,21.1,28.0,41051002402
5.6,9.2,7.5,11.8,22.5,30.4,41051002303
6.6,10.2,10.5,14.1,25.5,33.5,41051009605
5.1,9.2,7.9,11.1,23.3,30.0,41051002702
3.7,8.9,5.8,9.9,20.4,28.1,41051002502
4.0,8.8,6.2,9.9,20.8,28.1,41051004500
9.4,9.4,12.0,11.2,22.4,29.4,41051009400
4.4,9.7,7.2,12.3,30.5,32.4,41067032610
4.0,8.7,6.1,9.6,26.0,29.8,41067032608
6.3,10.0,9.7,13.1,23.6,32.4,41051008002
7.1,9.7,9.9,12.5,23.4,31.4,41051008001
4.5,9.4,7.3,11.8,22.5,30.9,41051002902
4.2,8.8,6.6,9.2,20.7,27.4,41051002600
