TractFIPS,no-obesity,sleep >7,no-asthma,no-mental-health-prob,commute,pollution,density,safety,lat,long
15003008914,75.6,48.2,90.1,88.2,44.13859964093357,80.0,12.446478489226818,99.7624637874,21.3806181,-158.0218153
15003010308,80.3,54.1,90.9,91.8,33.75411764705882,91.0,9.290344448522292,99.7624637874,21.399504500000006,-157.814027
15003008913,81.0,52.1,91.3,91.5,39.70287206266319,85.0,11.845857184431445,99.7624637874,21.3845454,-158.0249206
15003007808,76.2,50.2,90.3,89.6,34.40859598853868,83.0,11.346472345777745,99.7624637874,21.3832867,-157.948787
15003008702,79.2,50.1,91.2,90.2,41.66431924882629,81.0,11.885198056375634,99.7624637874,21.3850616,-158.0053006
15003011202,74.0,59.9,89.8,91.4,32.98484848484849,93.0,10.427020830007526,99.7624637874,21.3898883,-157.7140579
15003007807,77.4,52.8,90.8,90.9,28.728217158176946,81.0,12.953438936722467,99.7624637874,21.3869586,-157.940244
15003008800,82.3,50.9,91.9,91.5,37.113338105464095,84.0,11.919572541707824,99.7624637874,21.3907762,-158.0104293
15003008001,76.1,51.1,90.2,89.5,35.075187969924805,79.0,10.83159988609768,99.7624637874,21.3884616,-157.96058200000004
15003008701,82.3,51.3,91.8,91.6,38.99335106382979,74.0,11.373964397472156,99.7624637874,21.3910655,-157.9900179
15003008925,79.1,51.6,90.8,90.6,41.19204425711275,67.0,11.765460400100661,99.7624637874,21.3916687,-158.030277
15003011105,76.5,59.2,90.0,91.7,34.872486772486766,89.0,11.316558549053356,99.7624637874,21.39325,-157.7354605
15003008002,81.6,53.2,91.6,91.7,32.30140186915888,83.0,11.057889865249429,99.7624637874,21.3902008,-157.953586
15003940002,61.8,46.0,86.6,83.8,43.738843616608456,93.0,9.365137536360184,99.7624637874,21.3934381,-158.13230019999997
15003007502,69.0,48.5,91.9,89.3,19.1900826446281,90.0,7.559020593140769,99.7624637874,21.394558,-157.8753261
15003010702,79.8,55.5,90.8,91.9,34.53358208955224,91.0,10.109850740684466,99.7624637874,21.3950497,-157.784367
